customer_id,Recency,Frequency,Monetary,total_quantity,avg_price,avg_rating,total_reviews,unique_categories,avg_order_value,max_single_spend,purchase_days,weekend_purchases,engagement_score,loyalty_index,cluster,dbscan_cluster,segment_name
1645,568,1,1100.28,3,366.76,4.9,4159,1,1100.28,1100.28,1,0,40.83302473095102,0.0017574692442882249,1,0,Occasional Buyers
1646,687,1,1969.64,4,492.41,4.8,4239,1,1969.64,1969.64,1,0,40.09112903148482,0.0014534883720930232,1,-1,Occasional Buyers
1647,28,3,1138.26,4,299.82666666666665,2.8333333333333335,6468,2,379.42,477.56,3,0,24.86186764545796,0.10344827586206896,0,-1,High-Value Customers
1648,547,1,672.34,2,336.17,3.5,3731,1,672.34,672.34,1,0,28.78644846688532,0.0018248175182481751,1,0,Occasional Buyers
1651,459,1,1677.36,4,419.34,2.1,2933,1,1677.36,1677.36,1,1,16.76665611327615,0.002173913043478261,1,-1,Occasional Buyers
1652,84,2,1168.34,5,228.91,3.2,7133,1,584.17,758.0999999999999,2,0,28.39240757094028,0.023529411764705882,0,-1,High-Value Customers
1653,334,1,736.6,4,184.15,3.2,2921,1,736.6,736.6,1,0,25.536075495394066,0.0029850746268656717,1,0,Occasional Buyers
1654,580,1,64.92,3,21.64,2.3,4514,1,64.92,64.92,1,0,19.354869071457497,0.0017211703958691911,1,0,Occasional Buyers
1655,41,3,817.22,6,136.20333333333335,2.3000000000000003,6782,3,272.4066666666667,352.42,3,1,20.291001950175986,0.07142857142857142,0,-1,High-Value Customers
1656,101,2,1048.94,7,140.195,3.35,4662,1,524.47,831.08,2,1,28.298837894307873,0.0196078431372549,0,-1,High-Value Customers
1657,123,1,1339.44,4,334.86,1.1,1959,1,1339.44,1339.44,1,1,8.33876972744702,0.008064516129032258,1,-1,Occasional Buyers
1658,52,5,2419.35,11,202.93200000000002,2.8,16827,4,483.87,1787.2,5,3,27.246238445189153,0.09433962264150944,0,-1,High-Value Customers
1659,80,2,2028.1,6,373.995,2.95,7856,2,1014.05,1064.24,2,1,26.459022392868675,0.024691358024691357,0,3,High-Value Customers
1661,716,1,1294.92,4,323.73,4.1,2080,1,1294.92,1294.92,1,0,31.326475688213897,0.001394700139470014,1,-1,Occasional Buyers
1662,174,2,609.4000000000001,4,184.67000000000002,1.7,1017,2,304.70000000000005,360.09000000000003,2,0,11.773511835087795,0.011428571428571429,1,1,Occasional Buyers
1663,174,4,3063.39,11,267.88,2.0749999999999997,12171,3,765.8475,1212.51,4,2,19.519304035359983,0.022857142857142857,0,-1,High-Value Customers
1664,324,1,32.37,3,10.79,4.3,498,1,32.37,32.37,1,0,26.71420621173153,0.003076923076923077,1,0,Occasional Buyers
1667,33,1,107.37,3,35.79,2.6,755,1,107.37,107.37,1,0,17.232907578066786,0.029411764705882353,1,0,Occasional Buyers
1669,295,2,814.29,4,233.54500000000002,3.35,5331,2,407.145,520.8,2,1,28.74796363235031,0.006756756756756757,0,3,High-Value Customers
1671,62,3,1063.02,8,156.94333333333336,2.466666666666667,7702,3,354.34,698.94,3,0,22.075100684470648,0.047619047619047616,0,-1,High-Value Customers
1672,448,1,535.36,4,133.84,4.3,1515,1,535.36,535.36,1,0,31.492471434669962,0.0022271714922048997,1,0,Occasional Buyers
1674,220,2,1017.48,4,254.37,2.6,7374,2,508.74,577.8,2,1,23.155213071140857,0.00904977375565611,0,3,High-Value Customers
1675,29,3,1744.43,7,283.8433333333333,3.9,6941,3,581.4766666666667,1124.94,3,0,34.496846266044756,0.1,0,-1,High-Value Customers
1676,546,1,835.28,4,208.82,3.0,1627,1,835.28,835.28,1,0,22.185322639687456,0.0018281535648994515,1,0,Occasional Buyers
1680,429,1,577.4,4,144.35,1.3,1189,1,577.4,577.4,1,0,9.206221161937247,0.002325581395348837,1,0,Occasional Buyers
1681,316,4,3068.81,9,319.365,2.575,11528,3,767.2025,1874.92,4,1,24.082998764024858,0.012618296529968454,0,-1,High-Value Customers
1683,513,3,2832.69,9,314.74333333333334,3.9,7357,2,944.23,1250.07,3,1,34.723819399092406,0.005836575875486381,0,-1,High-Value Customers
1684,63,2,544.75,4,232.225,2.45,3482,1,272.375,424.3,2,0,19.981340712396705,0.03125,1,-1,Occasional Buyers
1685,364,1,96.22,2,48.11,2.7,4943,1,96.22,96.22,1,0,22.966010997671322,0.0027397260273972603,1,0,Occasional Buyers
1686,695,1,1272.06,3,424.02,3.0,3267,1,1272.06,1272.06,1,0,24.27580036793968,0.0014367816091954023,1,0,Occasional Buyers
1687,416,1,1006.6800000000001,3,335.56,2.0,4482,1,1006.6800000000001,1006.6800000000001,1,1,16.81609548831088,0.002398081534772182,1,-1,Occasional Buyers
1688,179,1,252.81,1,252.81,5.0,3795,1,252.81,252.81,1,1,41.20851579864909,0.005555555555555556,1,-1,Occasional Buyers
1689,221,1,766.88,2,383.44,4.2,669,1,766.88,766.88,1,1,27.33056639201705,0.0045045045045045045,1,-1,Occasional Buyers
1690,217,2,706.27,4,130.755,3.55,5562,2,353.135,667.14,2,0,30.61481947576729,0.009174311926605505,1,1,Occasional Buyers
1691,317,2,707.47,2,353.735,2.45,1869,2,353.735,379.59,2,1,18.45754958912915,0.006289308176100629,1,-1,Occasional Buyers
1692,133,1,439.48,2,219.74,3.8,1537,1,439.48,439.48,1,0,27.885304970249237,0.007462686567164179,1,0,Occasional Buyers
1694,169,1,656.56,4,164.14,3.4,2294,1,656.56,656.56,1,0,26.310859616481796,0.0058823529411764705,1,0,Occasional Buyers
1696,259,1,698.04,4,174.51,1.9,2481,1,698.04,698.04,1,0,14.85195793495265,0.0038461538461538464,1,0,Occasional Buyers
1697,27,2,1105.12,6,169.325,2.3,7747,2,552.56,855.64,2,0,20.59693705641184,0.07142857142857142,0,-1,High-Value Customers
1698,158,3,2601.9,8,283.51,2.9,6100,2,867.3000000000001,1801.68,3,1,25.277003116340374,0.018867924528301886,0,-1,High-Value Customers
1699,378,2,2452.2,8,306.525,2.5999999999999996,2970,2,1226.1,1776.12,2,0,20.791300076202777,0.005277044854881266,0,-1,High-Value Customers
1700,726,1,331.85,1,331.85,3.9,256,1,331.85,331.85,1,0,21.64139673109136,0.001375515818431912,1,0,Occasional Buyers
1701,648,1,1194.24,4,298.56,3.6,3496,1,1194.24,1194.24,1,1,29.374778653428155,0.0015408320493066256,1,2,Occasional Buyers
1702,660,1,15.18,2,7.59,1.4,339,1,15.18,15.18,1,0,8.16052386465429,0.0015128593040847202,1,0,Occasional Buyers
1703,21,2,634.3100000000001,3,207.53500000000003,3.0,6393,2,317.15500000000003,438.48,2,1,26.28934598885936,0.09090909090909091,0,3,High-Value Customers
1705,432,1,55.64,4,13.91,3.8,2378,1,55.64,55.64,1,0,29.542854939151237,0.0023094688221709007,1,0,Occasional Buyers
1708,6,1,597.62,2,298.81,2.2,3257,1,597.62,597.62,1,0,17.79551133615638,0.14285714285714285,1,-1,Occasional Buyers
1709,511,2,745.9000000000001,5,242.36,2.5999999999999996,5905,2,372.95000000000005,397.66,2,1,22.577682561990056,0.00390625,1,-1,Occasional Buyers
1710,482,1,476.46,2,238.23,4.0,72,1,476.46,476.46,1,0,17.161837764593564,0.002070393374741201,1,0,Occasional Buyers
1713,89,1,24.54,2,12.27,3.7,1641,1,24.54,24.54,1,0,27.393580073045783,0.011111111111111112,1,0,Occasional Buyers
1717,150,1,213.75,3,71.25,1.1,143,1,213.75,213.75,1,1,5.466794629533601,0.006622516556291391,1,4,Occasional Buyers
1719,430,2,505.17999999999995,2,252.58999999999997,3.15,2758,2,252.58999999999997,349.33,2,1,24.95626425878445,0.004640371229698376,1,-1,Occasional Buyers
1723,16,1,490.69,1,490.69,1.8,4530,1,490.69,490.69,1,0,15.15365630040085,0.058823529411764705,1,0,Occasional Buyers
1724,646,1,209.25,1,209.25,1.1,3479,1,209.25,209.25,1,0,8.970266330045373,0.0015455950540958269,1,0,Occasional Buyers
1725,607,1,784.3499999999999,3,261.45,3.8,1854,1,784.3499999999999,784.3499999999999,1,0,28.597431905157833,0.001644736842105263,1,0,Occasional Buyers
1726,201,3,1665.84,8,274.51,3.233333333333333,9109,3,555.28,903.42,3,0,29.478713835154608,0.01485148514851485,0,-1,High-Value Customers
1727,611,1,170.58,1,170.58,4.3,1089,1,170.58,170.58,1,0,30.073911793459715,0.0016339869281045752,1,0,Occasional Buyers
1728,161,2,665.34,4,166.335,1.85,6010,2,332.67,590.0,2,1,16.09749084562245,0.012345679012345678,1,3,Occasional Buyers
1729,513,2,339.49,7,52.835,2.0,1758,1,169.745,249.57,2,0,14.945001489475116,0.0038910505836575876,1,-1,Occasional Buyers
1731,14,2,1992.44,6,284.3,4.0,4728,2,996.22,1710.48,2,1,33.8458761705755,0.13333333333333333,0,-1,High-Value Customers
1732,125,1,14.32,2,7.16,3.6,2657,1,14.32,14.32,1,0,28.38718526138349,0.007936507936507936,1,0,Occasional Buyers
1733,245,2,1583.2,5,327.35,3.05,4955,1,791.6,821.4000000000001,2,1,25.950480440384545,0.008130081300813009,0,-1,High-Value Customers
1734,149,2,1209.58,4,302.395,4.15,3534,2,604.79,633.26,2,1,33.907444600072296,0.013333333333333334,0,3,High-Value Customers
1735,37,3,901.59,4,241.90666666666667,3.233333333333333,11466,3,300.53000000000003,402.72,3,1,30.222705884390514,0.07894736842105263,0,-1,High-Value Customers
1738,180,2,913.77,5,130.365,3.8499999999999996,2279,1,456.885,870.72,2,0,29.76793327950167,0.011049723756906077,1,-1,Occasional Buyers
1739,22,1,1102.24,4,275.56,3.4,4572,1,1102.24,1102.24,1,0,28.654944060437387,0.043478260869565216,1,0,Occasional Buyers
1740,288,1,691.4,2,345.7,1.2,1317,1,691.4,691.4,1,0,8.620644858074943,0.0034602076124567475,1,0,Occasional Buyers
1742,587,1,134.54,1,134.54,2.1,2300,1,134.54,134.54,1,0,16.25630808907427,0.0017006802721088435,1,0,Occasional Buyers
1744,384,2,819.56,6,182.165,3.45,5619,1,409.78,637.76,2,0,29.787599952962697,0.005194805194805195,1,-1,Occasional Buyers
1747,704,1,567.66,3,189.22,4.6,4865,1,567.66,567.66,1,1,39.05412660737995,0.0014184397163120568,1,2,Occasional Buyers
1748,581,2,1011.76,8,126.47,2.35,6392,2,505.88,985.4,2,0,20.59295346380181,0.003436426116838488,0,-1,High-Value Customers
1749,254,2,493.92,4,123.48,4.5,4704,2,246.96,449.6,2,0,38.05371473408766,0.00784313725490196,1,1,Occasional Buyers
1750,123,2,2483.7,6,431.26,4.0,5149,2,1241.85,1517.32,2,1,34.18700797463113,0.016129032258064516,0,-1,High-Value Customers
1751,14,2,586.13,4,168.285,3.95,3456,2,293.065,374.34000000000003,2,0,32.18521793769042,0.13333333333333333,1,-1,Occasional Buyers
1753,83,2,1022.0300000000001,5,188.555,3.3,2586,2,511.01500000000004,803.4300000000001,2,0,25.932238801213895,0.023809523809523808,1,1,Occasional Buyers
1757,241,1,807.0899999999999,3,269.03,2.1,4943,1,807.0899999999999,807.0899999999999,1,1,17.862452998188807,0.004132231404958678,1,7,Occasional Buyers
1758,228,2,271.82,4,67.955,1.85,5606,2,135.91,211.2,2,2,15.968776527828796,0.008733624454148471,1,-1,Occasional Buyers
1760,185,1,179.82,3,59.94,3.8,2708,1,179.82,179.82,1,1,30.036472399923362,0.005376344086021506,1,2,Occasional Buyers
1761,236,2,2227.84,5,447.17,3.1500000000000004,5266,2,1113.92,1317.48,2,1,26.99303109137268,0.008438818565400843,0,-1,High-Value Customers
1763,55,4,1946.6599999999999,6,325.19,2.9,9093,2,486.66499999999996,968.8499999999999,4,1,26.43457338971637,0.07142857142857142,0,-1,High-Value Customers
1766,505,2,1260.37,3,406.42499999999995,3.3,5278,2,630.185,895.04,2,1,28.285923483917934,0.003952569169960474,0,-1,High-Value Customers
1768,233,2,2425.96,6,361.195,3.4000000000000004,8203,1,1212.98,1962.36,2,0,30.642082205253725,0.008547008547008548,0,-1,High-Value Customers
1769,714,1,51.54,2,25.77,4.2,861,1,51.54,51.54,1,0,28.388872136787512,0.0013986013986013986,1,0,Occasional Buyers
1770,491,1,846.24,3,282.08,2.8,4286,1,846.24,846.24,1,0,23.417358906474334,0.0020325203252032522,1,0,Occasional Buyers
1771,662,1,361.84,2,180.92,2.0,903,1,361.84,361.84,1,1,13.613658720784352,0.0015082956259426848,1,5,Occasional Buyers
1772,622,1,1476.6,4,369.15,2.5,813,1,1476.6,1476.6,1,0,16.75490091500635,0.0016051364365971107,1,0,Occasional Buyers
1773,306,1,1172.76,4,293.19,4.7,4935,1,1172.76,1172.76,1,0,39.97025965825055,0.003257328990228013,1,0,Occasional Buyers
1775,199,4,3972.59,11,355.3,2.7,9483,2,993.1475,1884.6,4,1,24.724875907400303,0.02,0,-1,High-Value Customers
1776,679,1,367.74,1,367.74,4.3,4524,1,367.74,367.74,1,0,36.19470328137631,0.0014705882352941176,1,0,Occasional Buyers
1778,475,1,109.64,2,54.82,1.1,3740,1,109.64,109.64,1,0,9.049819057782962,0.0021008403361344537,1,0,Occasional Buyers
1779,171,2,1032.39,5,206.715,1.95,2630,2,516.195,616.59,2,1,15.35648259802857,0.011627906976744186,1,3,Occasional Buyers
1782,315,2,1093.02,6,182.17000000000002,3.0999999999999996,7085,2,546.51,653.46,2,1,27.484216484818788,0.006329113924050633,0,3,High-Value Customers
1783,36,1,459.16,1,459.16,1.6,2086,1,459.16,459.16,1,0,12.229572651323522,0.02702702702702703,1,0,Occasional Buyers
1784,354,1,833.84,4,208.46,2.9,264,1,833.84,833.84,1,1,16.181216495360044,0.0028169014084507044,1,-1,Occasional Buyers
1786,93,2,1780.5900000000001,7,245.955,3.0999999999999996,3569,2,890.2950000000001,1219.44,2,1,25.35899471179842,0.02127659574468085,0,3,High-Value Customers
1789,266,1,162.6,2,81.3,2.7,4011,1,162.6,162.6,1,0,22.402021902520932,0.003745318352059925,1,0,Occasional Buyers
1790,285,1,255.2,1,255.2,4.9,1133,1,255.2,255.2,1,0,34.46418177300972,0.0034965034965034965,1,0,Occasional Buyers
1791,230,3,1015.81,7,184.09,3.466666666666667,6554,3,338.6033333333333,620.9,3,0,30.465009106819043,0.012987012987012988,0,-1,High-Value Customers
1792,368,1,1609.12,4,402.28,2.2,4852,1,1609.12,1609.12,1,1,18.672175168691474,0.0027100271002710027,1,-1,Occasional Buyers
1794,111,2,1118.35,5,277.08500000000004,3.25,5730,2,559.175,752.24,2,0,28.124347272293143,0.017857142857142856,0,1,High-Value Customers
1795,150,3,3845.7599999999998,10,372.78,2.6333333333333333,7692,3,1281.9199999999998,1962.96,3,1,23.563240739108526,0.019867549668874173,0,-1,High-Value Customers
1797,2,4,3587.75,12,321.67,3.75,12266,3,896.9375,1246.5,4,3,35.30500503387282,1.3333333333333333,0,-1,High-Value Customers
1799,328,1,194.04000000000002,3,64.68,1.3,294,1,194.04000000000002,194.04000000000002,1,0,7.393067963241767,0.00303951367781155,1,0,Occasional Buyers
1800,426,1,272.65,1,272.65,4.3,1894,1,272.65,272.65,1,0,32.451988705321064,0.00234192037470726,1,0,Occasional Buyers
1801,239,2,1092.21,4,314.135,2.6500000000000004,6548,2,546.105,695.91,2,0,23.285729259827846,0.008333333333333333,0,1,High-Value Customers
1803,96,1,1432.16,4,358.04,2.8,1716,1,1432.16,1432.16,1,0,20.855334810512932,0.010309278350515464,1,0,Occasional Buyers
1804,610,1,17.97,1,17.97,1.7,4041,1,17.97,17.97,1,0,14.117641326538063,0.0016366612111292963,1,0,Occasional Buyers
1805,712,1,490.09,1,490.09,3.5,1269,1,490.09,490.09,1,0,25.01370262808423,0.001402524544179523,1,0,Occasional Buyers
1806,530,1,1970.28,4,492.57,4.0,1907,1,1970.28,1970.28,1,0,30.215243408032926,0.0018832391713747645,1,-1,Occasional Buyers
1810,351,1,474.41999999999996,3,158.14,2.3,4252,1,474.41999999999996,474.41999999999996,1,0,19.217373759083358,0.002840909090909091,1,0,Occasional Buyers
1812,635,1,1210.41,3,403.47,2.6,2936,1,1210.41,1210.41,1,0,20.761374221116412,0.0015723270440251573,1,0,Occasional Buyers
1814,6,2,514.83,4,216.235,3.0999999999999996,5802,2,257.415,391.29,2,1,26.86500394299088,0.2857142857142857,0,-1,High-Value Customers
1815,397,4,1374.83,7,227.12,2.45,15831,3,343.7075,621.8,4,1,23.690981793841885,0.010050251256281407,0,-1,High-Value Customers
1817,345,1,911.64,3,303.88,4.3,3331,1,911.64,911.64,1,0,34.878710414132954,0.002890173410404624,1,0,Occasional Buyers
1818,544,2,1649.54,6,274.89,2.45,1617,2,824.77,1099.96,2,0,18.10291793916517,0.003669724770642202,1,-1,Occasional Buyers
1819,299,2,1302.91,3,428.655,2.75,1148,1,651.455,891.2,2,0,19.378280014084076,0.006666666666666667,1,-1,Occasional Buyers
1821,432,2,2319.34,5,437.28499999999997,3.4,7540,2,1159.67,1926.36,2,1,30.355574265888997,0.004618937644341801,0,-1,High-Value Customers
1822,301,1,436.22,2,218.11,3.7,82,1,436.22,436.22,1,0,16.349710248847416,0.0033112582781456954,1,0,Occasional Buyers
1823,3,2,1453.38,4,329.36,2.3,3754,2,726.69,1191.99,2,1,18.93094019765594,0.5,0,-1,High-Value Customers
1824,340,1,424.76,2,212.38,3.7,2331,1,424.76,424.76,1,1,28.691581725640418,0.002932551319648094,1,2,Occasional Buyers
1825,192,1,384.23,1,384.23,2.2,1341,1,384.23,384.23,1,1,15.844215898569582,0.0051813471502590676,1,7,Occasional Buyers
1826,541,1,61.44,2,30.72,2.8,2181,1,61.44,61.44,1,0,21.526392065900442,0.0018450184501845018,1,0,Occasional Buyers
1827,342,1,230.84,1,230.84,4.7,2106,1,230.84,230.84,1,0,35.96919594487969,0.0029154518950437317,1,0,Occasional Buyers
1828,60,3,1646.93,6,313.37333333333333,2.3666666666666667,5244,2,548.9766666666667,776.14,3,1,20.27057223263194,0.04918032786885246,0,-1,High-Value Customers
1829,285,2,393.78,7,62.525,4.65,6096,2,196.89,319.26,2,1,40.52731738547135,0.006993006993006993,0,-1,High-Value Customers
1830,292,1,1020.51,3,340.17,4.4,2657,1,1020.51,1020.51,1,0,34.69544865280204,0.0034129692832764505,1,0,Occasional Buyers
1831,690,1,365.6,1,365.6,3.6,1449,1,365.6,365.6,1,1,26.205547807492632,0.001447178002894356,1,-1,Occasional Buyers
1832,103,1,1021.56,3,340.52,2.5,815,1,1021.56,1021.56,1,0,16.761035887410266,0.009615384615384616,1,0,Occasional Buyers
1833,329,1,1090.1100000000001,3,363.37,3.6,170,1,1090.1100000000001,1090.1100000000001,1,0,18.509988803409577,0.0030303030303030303,1,0,Occasional Buyers
1834,214,1,884.64,2,442.32,2.6,283,1,884.64,884.64,1,1,14.687333019219137,0.004651162790697674,1,7,Occasional Buyers
1835,509,1,907.08,2,453.54,2.1,1033,1,907.08,907.08,1,0,14.576499115643587,0.00196078431372549,1,0,Occasional Buyers
1836,240,2,1094.22,3,329.295,3.9,5885,2,547.11,871.26,2,0,33.85329452229433,0.008298755186721992,0,1,High-Value Customers
1837,315,1,1391.12,4,347.78,1.6,51,1,1391.12,1391.12,1,0,6.321989949730284,0.0031645569620253164,1,0,Occasional Buyers
1838,576,2,1285.71,6,214.285,3.0,5536,2,642.855,754.92,2,1,25.857624350468903,0.0034662045060658577,0,3,High-Value Customers
1839,617,1,254.32,4,63.58,2.1,2653,1,254.32,254.32,1,0,16.55602875127352,0.0016181229773462784,1,0,Occasional Buyers
1840,685,1,79.11,3,26.37,2.3,1435,1,79.11,79.11,1,0,16.720118524098787,0.0014577259475218659,1,0,Occasional Buyers
1841,211,1,1854.24,4,463.56,2.0,4593,1,1854.24,1854.24,1,0,16.865012766498086,0.0047169811320754715,1,0,Occasional Buyers
1842,124,1,715.92,2,357.96,3.4,2329,1,715.92,715.92,1,0,26.362320058303137,0.008,1,0,Occasional Buyers
1848,201,1,1995.68,4,498.92,2.4,3237,1,1995.68,1995.68,1,0,19.398506722170193,0.0049504950495049506,1,0,Occasional Buyers
1850,147,1,162.21,1,162.21,1.7,4955,1,162.21,162.21,1,0,14.464202212673355,0.006756756756756757,1,0,Occasional Buyers
1851,223,2,2244.61,7,341.885,2.6,4207,2,1122.305,1471.41,2,0,21.69633116148562,0.008928571428571428,0,6,High-Value Customers
1853,326,2,2390.46,7,353.525,2.7,2423,2,1195.23,1313.22,2,2,21.041570737410854,0.0061162079510703364,0,-1,High-Value Customers
1854,520,1,423.44,4,105.86,3.3,4818,1,423.44,423.44,1,0,27.985061664913097,0.0019193857965451055,1,0,Occasional Buyers
1856,633,2,1459.08,4,316.14,3.3499999999999996,8185,1,729.54,1240.1999999999998,2,2,30.184105201125366,0.0031545741324921135,0,-1,High-Value Customers
1857,88,2,842.6,5,132.325,3.4,4274,2,421.3,770.6,2,2,28.425833896660926,0.02247191011235955,0,-1,High-Value Customers
1860,266,3,3070.7599999999998,9,347.1166666666666,2.8666666666666667,10166,2,1023.5866666666666,1289.6399999999999,3,0,26.450453719455464,0.011235955056179775,0,-1,High-Value Customers
1862,653,1,156.27,1,156.27,2.6,2056,1,156.27,156.27,1,0,19.83541011309769,0.0015290519877675841,1,0,Occasional Buyers
1863,483,2,787.0799999999999,5,152.64,3.4,8874,1,393.53999999999996,642.4,2,0,30.9093782887683,0.004132231404958678,1,-1,Occasional Buyers
1866,166,3,1712.92,7,203.88666666666668,3.3333333333333335,5430,3,570.9733333333334,1468.8000000000002,3,0,28.66626186011615,0.017964071856287425,0,-1,High-Value Customers
1868,23,2,1376.55,7,222.625,2.8499999999999996,2068,2,688.275,1213.35,2,0,21.759238931574796,0.08333333333333333,0,-1,High-Value Customers
1870,596,1,663.72,3,221.24,1.1,2934,1,663.72,663.72,1,0,8.782909005488417,0.0016750418760469012,1,0,Occasional Buyers
1871,364,5,3347.87,13,233.054,3.7,11776,5,669.574,1604.16,5,1,34.68344389661373,0.0136986301369863,0,-1,High-Value Customers
1872,166,1,607.46,2,303.73,2.1,153,1,607.46,607.46,1,0,10.577600465068622,0.005988023952095809,1,0,Occasional Buyers
1875,92,2,1256.65,5,219.475,3.05,4415,2,628.325,1136.25,2,0,25.59861824326864,0.021505376344086023,0,1,High-Value Customers
1876,305,1,754.92,4,188.73,4.7,240,1,754.92,754.92,1,1,25.77854558740608,0.0032679738562091504,1,-1,Occasional Buyers
1877,434,1,756.42,2,378.21,1.0,3197,1,756.42,756.42,1,0,8.0702808933939,0.0022988505747126436,1,0,Occasional Buyers
1878,400,2,1246.1599999999999,6,221.055,1.45,1346,2,623.0799999999999,723.88,2,0,10.448171005795027,0.004987531172069825,1,-1,Occasional Buyers
1879,161,1,454.86,2,227.43,4.0,4368,1,454.86,454.86,1,0,33.529157715805745,0.006172839506172839,1,0,Occasional Buyers
1880,163,2,608.13,5,205.29000000000002,2.8499999999999996,4807,2,304.065,344.73,2,0,24.16240395721287,0.012195121951219513,1,1,Occasional Buyers
1882,8,3,356.98,6,80.07333333333334,3.2999999999999994,3547,2,118.99333333333334,193.48,3,1,26.974659833317247,0.3333333333333333,0,-1,High-Value Customers
1883,304,2,1726.6499999999999,5,331.91999999999996,3.95,7299,1,863.3249999999999,1417.08,2,1,35.13773702718911,0.006557377049180328,0,-1,High-Value Customers
1884,144,2,2223.6800000000003,8,277.96000000000004,1.45,6199,2,1111.8400000000001,1656.88,2,1,12.661841627998115,0.013793103448275862,0,-1,High-Value Customers
1885,43,2,856.5699999999999,4,273.345,4.3,7561,2,428.28499999999997,464.82,2,0,38.40283123313878,0.045454545454545456,0,1,High-Value Customers
1890,139,1,1115.25,3,371.75,1.4,4633,1,1115.25,1115.25,1,0,11.81764598698925,0.007142857142857143,1,0,Occasional Buyers
1891,385,2,1501.77,5,292.895,2.55,2649,2,750.885,990.5699999999999,2,1,20.09990304339968,0.0051813471502590676,0,3,High-Value Customers
1894,77,1,388.13,1,388.13,2.8,3005,1,388.13,388.13,1,0,22.423423596876173,0.01282051282051282,1,0,Occasional Buyers
1895,226,3,2166.08,6,335.24,3.033333333333333,8714,3,722.0266666666666,1367.49,3,0,27.52082957246083,0.013215859030837005,0,-1,High-Value Customers
1896,272,2,1750.98,6,291.83,3.7,6905,2,875.49,1476.27,2,0,32.70853974841477,0.007326007326007326,0,6,High-Value Customers
1897,205,2,1574.24,7,219.6,3.05,5245,2,787.12,1026.56,2,0,26.123924539301797,0.009708737864077669,0,1,High-Value Customers
1899,584,1,279.24,2,139.62,4.6,2639,1,279.24,279.24,1,1,36.241257302245664,0.0017094017094017094,1,2,Occasional Buyers
1902,193,2,1030.88,6,225.265,4.0,3096,2,515.44,771.24,2,2,32.152756719892814,0.010309278350515464,0,-1,High-Value Customers
1905,237,1,283.0,2,141.5,4.3,3618,1,283.0,283.0,1,0,35.23399800132409,0.004201680672268907,1,0,Occasional Buyers
1906,499,1,1020.32,4,255.08,1.9,142,1,1020.32,1020.32,1,0,9.429404797493822,0.002,1,0,Occasional Buyers
1907,222,2,1682.78,5,219.46,2.8499999999999996,6231,2,841.39,1658.48,2,1,24.90173987451916,0.008968609865470852,0,-1,High-Value Customers
1908,12,1,409.92,4,102.48,3.3,3964,1,409.92,409.92,1,0,27.341361742427527,0.07692307692307693,1,0,Occasional Buyers
1911,251,1,1490.85,3,496.95,3.3,1221,1,1490.85,1490.85,1,0,23.457205661114084,0.003968253968253968,1,0,Occasional Buyers
1912,118,1,392.0,1,392.0,1.4,4994,1,392.0,392.0,1,0,11.922669767515716,0.008403361344537815,1,0,Occasional Buyers
1913,435,1,448.95000000000005,3,149.65,2.1,913,1,448.95000000000005,448.95000000000005,1,0,14.317444200053714,0.0022935779816513763,1,0,Occasional Buyers
1914,153,1,75.72,1,75.72,2.3,2349,1,75.72,75.72,1,0,17.85299239641787,0.006493506493506494,1,0,Occasional Buyers
1915,423,1,474.08,2,237.04,4.7,3797,1,474.08,474.08,1,1,38.738480489449486,0.0023584905660377358,1,2,Occasional Buyers
1919,181,2,2607.2799999999997,7,358.87,3.7,3829,2,1303.6399999999999,1816.24,2,0,30.52729430404636,0.01098901098901099,0,-1,High-Value Customers
1920,5,2,2286.8199999999997,7,328.96000000000004,2.05,3114,2,1143.4099999999999,1252.24,2,0,16.490168084004182,0.3333333333333333,0,-1,High-Value Customers
1921,198,2,924.75,6,154.125,4.15,7901,2,462.375,888.48,2,1,37.245715359531054,0.010050251256281407,0,3,High-Value Customers
1922,20,1,106.92,4,26.73,2.6,454,1,106.92,106.92,1,0,15.91277328927247,0.047619047619047616,1,0,Occasional Buyers
1924,13,1,1922.04,4,480.51,4.5,2135,1,1922.04,1922.04,1,0,34.50010590036039,0.07142857142857142,0,-1,High-Value Customers
1927,373,1,782.0999999999999,3,260.7,4.0,4645,1,782.0999999999999,782.0999999999999,1,0,33.775047653321415,0.00267379679144385,1,0,Occasional Buyers
1928,17,5,3185.0,12,239.91400000000004,2.88,15610,3,637.0,1267.83,5,4,27.8085054901152,0.2777777777777778,0,-1,High-Value Customers
1929,615,1,420.7,1,420.7,3.5,3340,1,420.7,420.7,1,0,28.39908904824865,0.0016233766233766235,1,0,Occasional Buyers
1931,488,2,349.29,7,49.2,3.5,2560,1,174.645,216.36,2,1,27.46853580169834,0.00408997955010225,1,-1,Occasional Buyers
1933,66,1,378.02,2,189.01,1.9,329,1,378.02,378.02,1,1,11.018276043474998,0.014925373134328358,1,4,Occasional Buyers
1934,76,2,2191.92,5,372.63,4.050000000000001,4239,2,1095.96,1928.88,2,0,33.82689012031532,0.025974025974025976,0,-1,High-Value Customers
1935,300,2,1225.3,7,162.60999999999999,3.05,4339,2,612.65,998.56,2,1,25.545670362638074,0.006644518272425249,0,3,High-Value Customers
1942,361,3,1209.51,6,229.1833333333333,2.8000000000000003,6552,2,403.17,768.51,3,1,24.605499069310593,0.008287292817679558,0,-1,High-Value Customers
