customer_id,product_id,product_category,price,quantity,rating,review_count,purchase_date
1907,10091,Clothing,414.62,4,3.3,4321,2025-05-23 14:07:34.054054056
1689,10061,Books,383.44,2,4.2,669,2025-05-24 07:39:49.189189184
1674,10045,Beauty,288.9,2,4.0,3168,2025-05-25 01:12:04.324324320
1379,10063,Books,478.24,4,1.6,2121,2025-05-25 18:44:19.459459456
1544,10001,Home,104.23,4,1.6,4078,2025-05-26 12:16:34.594594592
1928,10053,Beauty,59.09,2,2.1,4151,2025-05-27 05:48:49.729729728
1956,10064,Sports,427.71,4,2.4,719,2025-05-27 23:21:04.864864864
1690,10050,Clothing,222.38,3,2.6,2600,2025-05-28 16:53:20.000000000
1426,10052,Home,424.25,1,3.7,3598,2025-05-29 10:25:35.135135136
1612,10035,Sports,447.08,3,1.2,4669,2025-05-30 03:57:50.270270272
1267,10025,Books,35.92,4,1.1,666,2025-05-30 21:30:05.405405400
1834,10028,Beauty,442.32,2,2.6,283,2025-05-31 15:02:20.540540536
1576,10020,Clothing,226.92,2,3.8,3903,2025-06-01 08:34:35.675675672
1416,10010,Home,257.66,3,1.8,3565,2025-06-02 02:06:50.810810808
1167,10039,Sports,315.16,2,3.6,2234,2025-06-02 19:39:05.945945944
1841,10010,Sports,463.56,4,2.0,4593,2025-06-03 13:11:21.081081080
1042,10035,Clothing,14.46,3,4.5,1465,2025-06-04 06:43:36.216216216
1555,10058,Books,241.04,2,4.6,129,2025-06-05 00:15:51.351351352
1284,10038,Clothing,345.42,1,2.2,4734,2025-06-05 17:48:06.486486488
1396,10098,Sports,362.74,1,1.9,2060,2025-06-06 11:20:21.621621616
1011,10053,Electronics,347.8,4,2.6,3672,2025-06-07 04:52:36.756756752
1606,10097,Home,71.55,2,2.0,2494,2025-06-07 22:24:51.891891888
1301,10054,Clothing,153.2,4,3.7,992,2025-06-08 15:57:07.027027024
1897,10023,Sports,182.56,3,4.3,2121,2025-06-09 09:29:22.162162160
1252,10021,Books,403.2,1,3.7,2584,2025-06-10 03:01:37.297297296
1498,10068,Sports,142.99,3,4.3,4196,2025-06-10 20:33:52.432432432
1753,10055,Books,109.3,2,2.6,2223,2025-06-11 14:06:07.567567568
1034,10032,Clothing,478.94,4,1.6,4522,2025-06-12 07:38:22.702702704
1726,10035,Books,9.39,4,4.0,3188,2025-06-13 01:10:37.837837840
1848,10019,Beauty,498.92,4,2.4,3237,2025-06-13 18:42:52.972972968
1089,10082,Beauty,340.03,3,3.7,4136,2025-06-14 12:15:08.108108104
1775,10098,Beauty,415.09,1,2.1,4524,2025-06-15 05:47:23.243243240
1604,10080,Electronics,150.84,3,1.3,343,2025-06-15 23:19:38.378378376
1921,10061,Clothing,12.09,3,5.0,4461,2025-06-16 16:51:53.513513512
1969,10097,Sports,370.25,2,1.6,4704,2025-06-17 10:24:08.648648648
1601,10072,Sports,417.9,2,5.0,4823,2025-06-18 03:56:23.783783784
1417,10025,Electronics,371.54,2,4.9,2276,2025-06-18 21:28:38.918918920
1114,10065,Books,75.71,1,4.2,4920,2025-06-19 15:00:54.054054056
1616,10072,Electronics,377.95,1,3.6,3201,2025-06-20 08:33:09.189189184
1902,10072,Books,385.62,2,3.3,888,2025-06-21 02:05:24.324324320
1195,10039,Books,330.98,2,4.5,2043,2025-06-21 19:37:39.459459456
1825,10016,Home,384.23,1,2.2,1341,2025-06-22 13:09:54.594594592
1500,10000,Sports,423.73,4,2.9,3720,2025-06-23 06:42:09.729729728
1625,10088,Beauty,308.73,1,3.5,2883,2025-06-24 00:14:24.864864864
1492,10060,Books,48.86,1,2.6,4212,2025-06-24 17:46:40.000000000
1074,10042,Home,246.38,1,2.7,2415,2025-06-25 11:18:55.135135136
1412,10041,Sports,43.44,2,2.3,1117,2025-06-26 04:51:10.270270272
1375,10024,Beauty,206.73,4,3.3,4263,2025-06-26 22:23:25.405405400
1419,10038,Books,206.52,1,4.4,3001,2025-06-27 15:55:40.540540536
1728,10034,Books,37.67,2,1.8,1738,2025-06-28 09:27:55.675675672
1276,10002,Electronics,177.67,3,4.7,1364,2025-06-29 03:00:10.810810808
1760,10043,Electronics,59.94,3,3.8,2708,2025-06-29 20:32:25.945945944
1675,10050,Sports,405.08,1,4.3,4790,2025-06-30 14:04:41.081081080
1393,10093,Beauty,474.11,3,3.2,924,2025-07-01 07:36:56.216216216
1868,10097,Books,40.8,4,4.1,151,2025-07-02 01:09:11.351351352
1456,10011,Sports,477.78,3,1.1,585,2025-07-02 18:41:26.486486488
1919,10018,Sports,263.68,3,4.3,912,2025-07-03 12:13:41.621621616
1191,10043,Clothing,153.29,4,1.2,2321,2025-07-04 05:45:56.756756752
1738,10058,Electronics,43.05,1,4.6,495,2025-07-04 23:18:11.891891888
1688,10048,Beauty,252.81,1,5.0,3795,2025-07-05 16:50:27.027027024
1098,10060,Books,398.29,4,2.2,2148,2025-07-06 10:22:42.162162160
1547,10016,Sports,355.01,4,1.8,556,2025-07-07 03:54:57.297297296
1977,10073,Books,29.86,4,4.1,1552,2025-07-07 21:27:12.432432432
1998,10056,Clothing,41.09,3,2.0,2120,2025-07-08 14:59:27.567567568
1095,10054,Beauty,204.42,4,4.5,3085,2025-07-09 08:31:42.702702704
1663,10046,Sports,151.17,2,1.4,3504,2025-07-10 02:03:57.837837840
1662,10011,Books,120.03,3,1.5,156,2025-07-10 19:36:12.972972968
1189,10061,Electronics,144.1,1,4.9,734,2025-07-11 13:08:28.108108104
1735,10079,Clothing,402.72,1,3.7,4654,2025-07-12 06:40:43.243243240
1036,10087,Beauty,464.97,1,4.4,3276,2025-07-13 00:12:58.378378376
1779,10082,Clothing,205.53,3,2.3,154,2025-07-13 17:45:13.513513512
1368,10007,Electronics,453.52,2,3.7,996,2025-07-14 11:17:28.648648648
1694,10094,Beauty,164.14,4,3.4,2294,2025-07-15 04:49:43.783783784
1524,10020,Clothing,240.84,4,3.4,4626,2025-07-15 22:21:58.918918920
1278,10080,Home,116.88,1,3.7,2905,2025-07-16 15:54:14.054054056
1216,10086,Electronics,322.04,1,3.3,4824,2025-07-17 09:26:29.189189184
1866,10079,Electronics,489.6,3,2.7,1177,2025-07-18 02:58:44.324324320
1872,10069,Electronics,303.73,2,2.1,153,2025-07-18 20:30:59.459459456
1797,10071,Home,182.12,4,4.1,4187,2025-07-19 14:03:14.594594592
1272,10024,Home,325.67,3,1.9,1716,2025-07-20 07:35:29.729729728
1880,10081,Books,65.85,4,3.8,3202,2025-07-21 01:07:44.864864864
1061,10088,Sports,444.89,1,1.9,2857,2025-07-21 18:40:00.000000000
1595,10011,Clothing,254.03,4,3.5,786,2025-07-22 12:12:15.135135136
1879,10014,Books,227.43,2,4.0,4368,2025-07-23 05:44:30.270270272
1728,10058,Clothing,295.0,2,1.9,4272,2025-07-23 23:16:45.405405400
1341,10025,Sports,314.27,1,1.2,3767,2025-07-24 16:49:00.540540536
1396,10025,Home,40.53,2,1.5,2878,2025-07-25 10:21:15.675675672
1698,10046,Sports,342.9,2,3.4,642,2025-07-26 03:53:30.810810808
1018,10031,Home,124.76,3,4.4,4662,2025-07-26 21:25:45.945945944
1176,10009,Sports,358.41,4,1.2,665,2025-07-27 14:58:01.081081080
1611,10015,Books,412.15,1,3.9,3426,2025-07-28 08:30:16.216216216
1395,10070,Beauty,402.96,1,2.4,3783,2025-07-29 02:02:31.351351352
1444,10016,Books,278.49,1,2.9,3701,2025-07-29 19:34:46.486486488
1232,10022,Clothing,262.48,1,4.7,1069,2025-07-30 13:07:01.621621616
1914,10025,Books,75.72,1,2.3,2349,2025-07-31 06:39:16.756756752
1075,10084,Electronics,388.8,2,2.9,4503,2025-08-01 00:11:31.891891888
1264,10085,Clothing,139.35,3,1.1,1212,2025-08-01 17:43:47.027027024
1454,10006,Sports,250.86,1,1.3,1152,2025-08-02 11:16:02.162162160
1795,10013,Clothing,145.72,3,2.0,2511,2025-08-03 04:48:17.297297296
1717,10078,Beauty,71.25,3,1.1,143,2025-08-03 22:20:32.432432432
1734,10006,Home,316.63,2,3.5,2489,2025-08-04 15:52:47.567567568
1383,10008,Sports,31.89,1,2.7,3228,2025-08-05 09:25:02.702702704
1563,10047,Clothing,375.58,2,3.2,4582,2025-08-06 02:57:17.837837832
1850,10071,Sports,162.21,1,1.7,4955,2025-08-06 20:29:32.972972968
1505,10058,Sports,5.07,2,2.2,3205,2025-08-07 14:01:48.108108104
1366,10086,Sports,258.01,3,3.7,4243,2025-08-08 07:34:03.243243240
1143,10092,Home,28.19,1,4.9,3142,2025-08-09 01:06:18.378378376
1884,10081,Books,141.7,4,1.2,3304,2025-08-09 18:38:33.513513512
1068,10094,Sports,354.95,3,4.6,1357,2025-08-10 12:10:48.648648648
1098,10093,Electronics,36.03,4,3.3,2713,2025-08-11 05:43:03.783783784
1395,10038,Beauty,420.47,3,3.3,4185,2025-08-11 23:15:18.918918920
1024,10098,Home,6.89,2,3.0,1357,2025-08-12 16:47:34.054054056
1947,10017,Clothing,127.18,1,1.3,4294,2025-08-13 10:19:49.189189184
1890,10058,Home,371.75,3,1.4,4633,2025-08-14 03:52:04.324324320
1468,10016,Clothing,161.55,2,3.4,3192,2025-08-14 21:24:19.459459456
1483,10013,Home,55.44,1,2.4,300,2025-08-15 14:56:34.594594592
1564,10030,Clothing,183.32,1,4.7,723,2025-08-16 08:28:49.729729728
1150,10023,Sports,138.84,3,2.6,3010,2025-08-17 02:01:04.864864864
1143,10098,Books,422.14,1,1.6,67,2025-08-17 19:33:20.000000000
1568,10059,Clothing,160.11,3,3.9,3836,2025-08-18 13:05:35.135135136
1038,10044,Clothing,395.52,1,2.2,3993,2025-08-19 06:37:50.270270272
1108,10097,Electronics,446.48,4,3.1,2506,2025-08-20 00:10:05.405405400
1692,10002,Clothing,219.74,2,3.8,1537,2025-08-20 17:42:20.540540536
1041,10036,Electronics,455.42,4,4.6,397,2025-08-21 11:14:35.675675672
1185,10042,Beauty,191.77,3,4.2,4715,2025-08-22 04:46:50.810810808
1934,10039,Sports,482.22,4,3.7,3357,2025-08-22 22:19:05.945945944
1397,10089,Electronics,49.2,3,3.7,1163,2025-08-23 15:51:21.081081080
1222,10054,Books,345.07,1,4.8,4825,2025-08-24 09:23:36.216216216
1633,10086,Sports,249.44,1,2.2,555,2025-08-25 02:55:51.351351352
1132,10038,Electronics,196.89,3,1.0,3661,2025-08-25 20:28:06.486486488
1162,10014,Sports,318.19,4,2.1,1751,2025-08-26 14:00:21.621621616
1214,10003,Sports,353.41,1,1.9,2941,2025-08-27 07:32:36.756756752
1732,10092,Sports,7.16,2,3.6,2657,2025-08-28 01:04:51.891891888
1234,10085,Beauty,87.64,1,3.5,2795,2025-08-28 18:37:07.027027024
1842,10024,Books,357.96,2,3.4,2329,2025-08-29 12:09:22.162162160
1657,10012,Home,334.86,4,1.1,1959,2025-08-30 05:41:37.297297296
1750,10081,Home,483.19,2,3.9,1601,2025-08-30 23:13:52.432432432
1587,10032,Electronics,381.71,2,2.3,2793,2025-08-31 16:46:07.567567568
1008,10015,Sports,475.63,2,3.7,1480,2025-09-01 10:18:22.702702704
1073,10041,Electronics,352.76,2,3.2,1102,2025-09-02 03:50:37.837837832
1953,10065,Beauty,152.54,1,2.4,3276,2025-09-02 21:22:52.972972968
1491,10054,Beauty,57.16,2,1.5,1299,2025-09-03 14:55:08.108108104
1912,10098,Clothing,392.0,1,1.4,4994,2025-09-04 08:27:23.243243240
1252,10041,Beauty,323.85,2,4.3,3879,2025-09-05 01:59:38.378378376
1229,10033,Clothing,28.85,3,4.7,1535,2025-09-05 19:31:53.513513512
1518,10029,Books,183.22,4,3.6,77,2025-09-06 13:04:08.648648648
1173,10012,Electronics,478.62,2,1.4,2831,2025-09-07 06:36:23.783783784
1652,10012,Books,252.7,3,2.6,3410,2025-09-08 00:08:38.918918920
1167,10017,Beauty,219.2,2,3.9,2721,2025-09-08 17:40:54.054054056
1169,10031,Books,231.56,2,4.1,3627,2025-09-09 11:13:09.189189184
1392,10095,Books,108.4,2,1.5,1532,2025-09-10 04:45:24.324324320
1945,10098,Books,187.51,3,1.0,237,2025-09-10 22:17:39.459459456
1794,10038,Beauty,188.06,4,3.8,1996,2025-09-11 15:49:54.594594592
1633,10045,Sports,30.92,3,2.4,3427,2025-09-12 09:22:09.729729728
1193,10028,Books,384.95,4,2.0,277,2025-09-13 02:54:24.864864864
1516,10061,Clothing,211.17,2,1.1,3089,2025-09-13 20:26:40.000000000
1028,10092,Beauty,411.98,1,3.2,523,2025-09-14 13:58:55.135135136
1164,10061,Books,425.92,2,4.4,4275,2025-09-15 07:31:10.270270272
1421,10056,Sports,109.94,4,4.8,4218,2025-09-16 01:03:25.405405400
1338,10015,Beauty,330.39,3,3.3,3122,2025-09-16 18:35:40.540540536
1647,10055,Home,238.78,2,3.1,4575,2025-09-17 12:07:55.675675672
1495,10009,Sports,440.68,3,1.3,1797,2025-09-18 05:40:10.810810808
1364,10029,Clothing,111.79,3,3.2,2131,2025-09-18 23:12:25.945945944
1832,10024,Books,340.52,3,2.5,815,2025-09-19 16:44:41.081081080
1341,10083,Home,305.84,2,3.4,2694,2025-09-20 10:16:56.216216216
1499,10004,Home,151.17,3,2.6,442,2025-09-21 03:49:11.351351352
1656,10064,Beauty,72.62,3,2.0,3140,2025-09-21 21:21:26.486486488
1510,10093,Home,327.56,2,1.4,142,2025-09-22 14:53:41.621621616
1326,10048,Clothing,370.61,3,2.3,4287,2025-09-23 08:25:56.756756752
1216,10002,Clothing,161.24,2,1.4,1410,2025-09-24 01:58:11.891891888
1300,10044,Electronics,324.19,4,1.7,4473,2025-09-24 19:30:27.027027024
1131,10013,Clothing,200.59,4,4.9,534,2025-09-25 13:02:42.162162160
1803,10029,Sports,358.04,4,2.8,1716,2025-09-26 06:34:57.297297296
1069,10067,Home,103.61,3,3.1,3364,2025-09-27 00:07:12.432432432
1251,10017,Clothing,445.66,1,4.5,1032,2025-09-27 17:39:27.567567568
1414,10061,Beauty,147.27,1,5.0,3342,2025-09-28 11:11:42.702702704
1786,10036,Electronics,187.05,3,3.3,1410,2025-09-29 04:43:57.837837832
1444,10024,Home,33.76,1,4.2,4500,2025-09-29 22:16:12.972972968
1875,10047,Electronics,60.2,2,2.3,1172,2025-09-30 15:48:28.108108104
1181,10064,Home,260.35,1,2.2,888,2025-10-01 09:20:43.243243240
1166,10052,Beauty,137.46,3,2.6,3338,2025-10-02 02:52:58.378378376
1090,10078,Electronics,418.56,3,3.7,4517,2025-10-02 20:25:13.513513512
1713,10072,Books,12.27,2,3.7,1641,2025-10-03 13:57:28.648648648
1857,10014,Sports,192.65,4,2.3,471,2025-10-04 07:29:43.783783784
1530,10048,Sports,171.99,3,1.5,2940,2025-10-05 01:01:58.918918920
1038,10087,Home,14.57,2,3.5,546,2025-10-05 18:34:14.054054056
1125,10067,Books,66.56,1,1.5,4726,2025-10-06 12:06:29.189189184
1450,10011,Electronics,209.75,1,3.3,3597,2025-10-07 05:38:44.324324320
1172,10058,Books,248.97,2,3.8,2825,2025-10-07 23:10:59.459459456
1652,10036,Books,205.12,2,3.8,3723,2025-10-08 16:43:14.594594592
1753,10060,Electronics,267.81,3,4.0,363,2025-10-09 10:15:29.729729728
1219,10042,Beauty,299.59,1,4.5,2166,2025-10-10 03:47:44.864864864
1637,10069,Books,9.91,2,3.0,3309,2025-10-10 21:20:00.000000000
1057,10038,Books,234.73,1,3.9,545,2025-10-11 14:52:15.135135136
1659,10055,Beauty,481.93,2,3.5,3240,2025-10-12 08:24:30.270270272
1475,10062,Books,261.92,1,1.7,4729,2025-10-13 01:56:45.405405400
1455,10045,Books,340.38,4,1.1,1936,2025-10-13 19:29:00.540540536
1828,10087,Books,159.37,3,2.1,962,2025-10-14 13:01:15.675675672
1894,10010,Sports,388.13,1,2.8,3005,2025-10-15 06:33:30.810810808
1360,10061,Clothing,387.6,4,3.5,3806,2025-10-16 00:05:45.945945944
1934,10076,Beauty,263.04,1,4.4,882,2025-10-16 17:38:01.081081080
1000,10097,Books,488.13,1,1.8,3840,2025-10-17 11:10:16.216216216
1386,10024,Sports,67.15,4,1.5,870,2025-10-18 04:42:31.351351352
1972,10070,Beauty,13.39,1,4.9,4611,2025-10-18 22:14:46.486486488
1347,10051,Home,386.23,1,1.4,2985,2025-10-19 15:47:01.621621616
1189,10003,Home,404.54,3,2.9,865,2025-10-20 09:19:16.756756752
1504,10058,Books,64.5,4,3.3,4309,2025-10-21 02:51:31.891891888
1190,10071,Sports,136.46,4,3.2,3203,2025-10-21 20:23:47.027027024
1507,10019,Sports,13.69,2,1.3,2897,2025-10-22 13:56:02.162162160
1368,10092,Beauty,150.19,1,1.2,2244,2025-10-23 07:28:17.297297296
1408,10062,Beauty,387.71,3,1.4,18,2025-10-24 01:00:32.432432432
1823,10053,Sports,261.39,1,3.3,641,2025-10-24 18:32:47.567567568
1928,10073,Beauty,177.31,1,3.2,3083,2025-10-25 12:05:02.702702704
1933,10097,Sports,189.01,2,1.9,329,2025-10-26 05:37:17.837837832
1116,10056,Clothing,5.67,1,3.6,865,2025-10-26 23:09:32.972972968
1133,10089,Sports,153.4,3,4.3,773,2025-10-27 16:41:48.108108104
1057,10040,Home,325.0,3,1.2,4487,2025-10-28 10:14:03.243243240
1555,10002,Beauty,487.23,2,3.0,4732,2025-10-29 03:46:18.378378376
1684,10005,Sports,424.3,1,3.8,2354,2025-10-29 21:18:33.513513512
1671,10004,Sports,16.68,3,2.0,3338,2025-10-30 14:50:48.648648648
1172,10004,Beauty,449.79,1,2.2,3518,2025-10-31 08:23:03.783783784
1828,10053,Clothing,392.68,1,3.5,2942,2025-11-01 01:55:18.918918920
1814,10046,Clothing,391.29,1,4.6,2567,2025-11-01 19:27:34.054054048
1148,10086,Beauty,231.71,2,4.2,1674,2025-11-02 12:59:49.189189184
1079,10048,Electronics,202.01,1,3.3,2683,2025-11-03 06:32:04.324324320
1885,10008,Beauty,154.94,3,3.9,3380,2025-11-04 00:04:19.459459456
1212,10098,Beauty,37.52,1,2.5,739,2025-11-04 17:36:34.594594592
1202,10019,Clothing,117.98,3,3.6,1545,2025-11-05 11:08:49.729729728
1763,10060,Clothing,127.07,1,2.9,4564,2025-11-06 04:41:04.864864864
1228,10034,Beauty,244.62,3,1.8,2259,2025-11-06 22:13:20.000000000
1675,10049,Beauty,374.98,3,3.8,1135,2025-11-07 15:45:35.135135136
1226,10081,Beauty,239.54,1,3.2,873,2025-11-08 09:17:50.270270272
1658,10061,Clothing,33.63,1,2.4,4555,2025-11-09 02:50:05.405405400
1531,10016,Beauty,479.11,3,4.6,2300,2025-11-09 20:22:20.540540536
1440,10087,Beauty,471.65,4,1.1,751,2025-11-10 13:54:35.675675672
1401,10002,Books,393.67,2,2.3,853,2025-11-11 07:26:50.810810808
1046,10031,Electronics,495.71,4,1.2,3732,2025-11-12 00:59:05.945945944
1232,10098,Home,274.52,4,4.1,2283,2025-11-12 18:31:21.081081080
1304,10012,Electronics,481.57,1,3.8,1329,2025-11-13 12:03:36.216216216
1525,10088,Books,42.42,2,2.3,477,2025-11-14 05:35:51.351351352
1142,10072,Home,186.01,4,3.7,2726,2025-11-14 23:08:06.486486488
1414,10067,Beauty,116.56,1,2.6,3091,2025-11-15 16:40:21.621621616
1512,10013,Books,101.94,4,4.0,4230,2025-11-16 10:12:36.756756752
1372,10097,Beauty,74.7,4,2.8,4505,2025-11-17 03:44:51.891891888
1565,10010,Clothing,313.09,1,2.6,1269,2025-11-17 21:17:07.027027024
1885,10055,Sports,391.75,1,4.7,4181,2025-11-18 14:49:22.162162160
1258,10066,Books,291.26,1,2.0,2603,2025-11-19 08:21:37.297297296
1655,10091,Clothing,77.75,2,1.5,1469,2025-11-20 01:53:52.432432432
1470,10028,Books,406.51,4,3.3,377,2025-11-20 19:26:07.567567568
1952,10008,Books,319.8,1,4.9,1680,2025-11-21 12:58:22.702702704
1970,10066,Clothing,197.14,3,2.5,241,2025-11-22 06:30:37.837837832
1011,10024,Home,338.69,4,1.2,919,2025-11-23 00:02:52.972972968
1329,10097,Electronics,133.65,3,2.4,69,2025-11-23 17:35:08.108108104
1735,10075,Beauty,175.87,2,3.0,3924,2025-11-24 11:07:23.243243240
1783,10041,Books,459.16,1,1.6,2086,2025-11-25 04:39:38.378378376
1967,10008,Beauty,148.8,3,3.6,2007,2025-11-25 22:11:53.513513512
1357,10078,Sports,237.64,2,5.0,800,2025-11-26 15:44:08.648648648
1971,10039,Clothing,445.62,1,2.8,2779,2025-11-27 09:16:23.783783784
1407,10024,Beauty,355.32,3,2.4,4920,2025-11-28 02:48:38.918918920
1667,10004,Clothing,35.79,3,2.6,755,2025-11-28 20:20:54.054054048
1372,10010,Beauty,77.92,2,1.5,1995,2025-11-29 13:53:09.189189184
1007,10058,Electronics,8.88,1,4.5,1321,2025-11-30 07:25:24.324324320
1121,10097,Electronics,317.31,1,2.7,2330,2025-12-01 00:57:39.459459456
1347,10087,Electronics,226.6,3,2.5,109,2025-12-01 18:29:54.594594592
1675,10078,Electronics,71.47,3,3.6,1016,2025-12-02 12:02:09.729729728
1089,10037,Electronics,479.18,3,2.8,3865,2025-12-03 05:34:24.864864864
1647,10071,Electronics,267.18,1,3.6,24,2025-12-03 23:06:40.000000000
1697,10004,Clothing,124.74,2,1.2,4938,2025-12-04 16:38:55.135135136
1315,10047,Books,252.8,2,4.3,2838,2025-12-05 10:11:10.270270272
1177,10089,Beauty,341.41,1,4.8,737,2025-12-06 03:43:25.405405400
1539,10017,Electronics,42.74,4,3.6,179,2025-12-06 21:15:40.540540536
1731,10069,Clothing,140.98,2,4.8,231,2025-12-07 14:47:55.675675672
1868,10036,Clothing,404.45,3,1.6,1917,2025-12-08 08:20:10.810810808
1040,10059,Clothing,232.53,4,2.9,342,2025-12-09 01:52:25.945945944
1739,10047,Books,275.56,4,3.4,4572,2025-12-09 19:24:41.081081080
1703,10076,Beauty,219.24,2,3.3,2623,2025-12-10 12:56:56.216216216
1922,10027,Books,26.73,4,2.6,454,2025-12-11 06:29:11.351351352
1501,10068,Home,87.05,4,2.4,4384,2025-12-12 00:01:26.486486488
1958,10076,Clothing,225.54,2,1.5,4625,2025-12-12 17:33:41.621621616
1144,10080,Home,108.55,2,2.6,2276,2025-12-13 11:05:56.756756752
1200,10039,Sports,29.74,4,1.7,595,2025-12-14 04:38:11.891891888
1928,10044,Electronics,422.61,3,3.9,3874,2025-12-14 22:10:27.027027024
1723,10095,Electronics,490.69,1,1.8,4530,2025-12-15 15:42:42.162162160
1460,10061,Books,397.61,4,1.2,4977,2025-12-16 09:14:57.297297296
1731,10092,Beauty,427.62,4,3.2,4497,2025-12-17 02:47:12.432432432
1751,10057,Home,124.78,3,3.4,2669,2025-12-17 20:19:27.567567568
1924,10066,Beauty,480.51,4,4.5,2135,2025-12-18 13:51:42.702702704
1908,10055,Books,102.48,4,3.3,3964,2025-12-19 07:23:57.837837832
1557,10039,Electronics,475.96,1,2.4,1565,2025-12-20 00:56:12.972972968
1546,10097,Beauty,497.44,1,4.2,308,2025-12-20 18:28:28.108108104
1252,10039,Beauty,357.3,1,3.2,342,2025-12-21 12:00:43.243243240
1389,10090,Electronics,490.67,2,1.3,435,2025-12-22 05:32:58.378378376
1593,10076,Home,286.92,2,3.3,176,2025-12-22 23:05:13.513513512
1882,10032,Electronics,133.47,1,4.6,138,2025-12-23 16:37:28.648648648
1255,10005,Beauty,221.31,1,2.6,193,2025-12-24 10:09:43.783783784
1708,10087,Home,298.81,2,2.2,3257,2025-12-25 03:41:58.918918920
1814,10018,Home,41.18,3,1.6,3235,2025-12-25 21:14:14.054054048
1920,10079,Electronics,313.06,4,1.6,942,2025-12-26 14:46:29.189189184
1449,10039,Beauty,490.68,4,2.7,4620,2025-12-27 08:18:44.324324320
1009,10091,Books,99.1,1,3.4,3879,2025-12-28 01:50:59.459459456
1823,10096,Beauty,397.33,3,1.3,3113,2025-12-28 19:23:14.594594592
1797,10058,Clothing,454.41,2,4.8,2962,2025-12-29 12:55:29.729729728
1241,10058,Sports,472.13,1,4.0,4836,2025-12-30 06:27:44.864864864
1250,10047,Books,480.27,3,3.3,4957,2025-12-31 00:00:00.000000000
